-0.058823529,-0.037190769
0.058823529,0.038989231
0.176470588,0.156041538
0.294117647,0.230035385
0.411764706,0.351820769
0.529411765,0.315536154
0.647058824,0.487276154
0.764705882,0.717433846
0.882352941,0.726303077
1,0.976392308
