-0.117647059,-0.120486154
0,0
0.117647059,0.106332308
0.235294118,0.198553846
0.352941176,0.331936923
0.470588235,0.372231538
0.588235294,0.589106154
0.705882353,0.681188462
0.823529412,0.622230769
0.941176471,0.938200769
